,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
123,Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,111.34244081200693,109.46035024977392,109.48117016316817,117.82345020233521,123.64592535563038,134.30427964342303,138.8429754934772,144.0117784542438,157.19013934843125,142.26520365879168,102.67896149833331,135.848785288079,69.23329892892342,94.35859449986778,78.11203511139202,,,,,,,,,,,,,,,,,,,254.11663482930095,270.5429401063773,322.9315754352628,319.2863135540368,304.76476884565466,268.99037219764773,295.9031783740315,300.61367901046236,321.15022364220306,338.9874772921962,362.335482179797,408.5136387617349,474.1111920710793,539.7503289077437,631.5252575926794,745.6091269575259,738.054731249444,785.5026670578204,882.2756139866035,950.880345993697,1013.4205355013543,1093.495975739083,1162.9049948940224,1269.5914989524636,1385.2600661611427,1512.1269888938416,1643.1213887653946,1547.511387644237,1590.9566595730846
124,Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,279.52132385698,293.9385613157714,358.8162377282385,592.0806924414866,1576.12497464227,999.4160647340575,735.1242355368994,682.6769223679449,784.7191836013651,728.9361103673202,652.9201724127124,688.3379651913687,666.3502247190336,612.8974640054075,657.3617116384248,502.0417322386375,489.82598768512156,499.802781987251,621.9999015136665,580.3853498442459,549.9010785106343,644.7808348507245,638.4896457882622,619.7200491738698,715.195099158196,724.9218715452943,842.9911891671674,842.2392326822231,801.0843946692504,832.0247088010718,796.803203566513,735.0691064013592,826.9168653141122,1015.6670058538033,1131.1525035965542,1214.6356032185342,1168.4733017355777,1374.395198955576,1428.1349767141069,1312.0234552474856,1508.78974534279,1724.9802569831525,1782.9249509264573,1710.5929365198408,1625.9913001556097,1535.1627825796259,1586.3449782671016,1648.5949566444765,1693.9501546890244,1512.9527695582838,1514.591059094669,
125,St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,241.5391631080666,243.83212177557715,246.10117842367143,253.97744641255687,268.7180512346342,276.24890410399877,299.2508568529424,353.3033310539879,314.6619539214207,348.12976344747307,363.2069165292571,441.11457776763376,517.7320527890402,546.1362038805258,711.0431909174266,753.6322942680123,681.8215290995711,1012.5681844232726,1131.1199078629231,1354.1549466247984,1584.6683933070822,1882.7569976232778,2013.0162221754201,2045.2026761323557,2336.6914001541236,2650.9864691074986,3150.634904052296,3600.013356110917,4250.057652464562,4770.741897172981,5396.4048499567625,5461.497752426654,5950.62881317827,6411.0146947219455,7092.1058017987225,7450.274144667756,7862.6964693078835,8741.659658273826,8866.566371439667,9320.88130698414,9565.949909124107,10283.032801538035,10650.845148555754,10270.604163366846,10942.728234354423,11679.409709376412,13614.49337280153,14429.55023519825,16142.04270275506,15931.873312436699,15888.639511764932,16910.570110582245,16564.055043596352,17393.42726528786,18789.634502156165,18717.42875990591,19542.162278880012,20382.77987034617,20567.258264786775,22047.883027063097,18440.85367891579,18230.13234726528
126,"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,158.24930326982098,93.82864904660389,106.14850572000557,146.31434193297864,123.60349482533132,108.72213122271772,133.4748485303536,161.1599310185458,198.4312980083856,243.4224129259481,279.30496894281936,301.17656771733317,324.1962768047645,406.89883013484945,563.3559578168329,617.4560619335673,834.134207951691,1055.8800411598984,1405.8223744455422,1783.6223128784686,1715.429459901363,1883.4512785111024,1992.5282247063658,2198.934471822417,2413.263925397647,2482.3999557360607,2834.903847569254,3554.5952055905655,4748.629607806706,5817.029181321364,6610.036508306697,7636.982429370152,8126.670389934217,8884.92831945455,10385.33616812191,12564.778134458573,13403.049586225043,12398.480027670472,8281.699981576841,10672.417933437262,12256.993567950305,11561.248368907283,13165.065736055383,14672.85747035049,16496.12009425018,19402.502625954894,21743.47745142545,24086.410439167747,21350.427979823,19143.85160530255,23087.22564384756,25096.263883823878,25466.760517059396,27182.73431019355,29249.575220974195,28732.231076259857,29288.870438983333,31616.84340046831,33436.92306460641,31902.416904819416,31597.50464907179,34757.72007050777
127,Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,4443.4523384077875,4571.155742097511,4230.847778384064,4207.73153626485,4019.803916387409,3860.5790068633537,4858.728914531586,5224.917155101903,5971.798916181152,13521.667333785254,11768.468302001096,12093.268365201993,12253.866541845502,12663.489346913308,19093.01649277245,20924.212014090266,17408.51822191899,14312.458557675094,13233.839664748855,13132.765107490499,12356.878656244742,9771.14127095253,11535.174541610542,10169.040843234945,11617.106463436092,8794.606045661956,5419.588162746412,,,,16932.085038174355,19358.37053589182,17748.84942226223,14166.164131109444,15435.131134249554,18440.37852124457,16587.248648621393,17846.376164029905,22148.378150112043,27011.653998599766,35591.03713379211,42781.564752166494,45782.148571501326,55494.93009654116,37561.72592573767,38577.49827882118,48631.783404584945,51979.120689533454,49388.0533799687,44062.34091345975,29869.55275323704,27653.157620028134,29759.46747452783,33399.060475851016,32373.251114960727,24811.769710023087,
128,Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,348.66926863947407,355.1176620835239,375.55719027603936,368.0389525032214,410.6628716971723,433.43328279252705,466.5693049848139,462.4370785416646,484.78204660731063,529.4328320289162,561.472305556027,606.3094824501932,673.0470443674744,879.0918948393379,1127.8560443531567,1188.1678351921619,1263.84401306318,1340.6396826656626,1489.9347515884833,1710.1527557459635,2018.9113684014249,2259.7518186309935,2038.6166972756039,1723.6365830785567,1704.345729959741,1654.7079205818816,1620.3265275043414,1704.5308241800358,1855.9385479094033,2045.6023455600591,2423.567441046192,2545.622180726099,2715.7106872895815,3145.3654305360815,3674.6305764628846,3869.223573564957,4156.266562124578,4463.134768281997,4413.669844652678,3852.3681011472113,4199.341935373606,4025.350812462617,3569.3954940390413,3602.711774216275,4059.9802088312263,4856.045750758039,5599.171247356019,6539.23454845269,7478.332050936818,6863.890422675677,8498.597854213724,9824.186367983952,9667.271497177442,9815.816252593868,9755.448556659765,8203.003863825184,7885.574629953458,8699.475685928788,8357.124704049984,8165.360564906213,6765.532776296766,7727.161171814354
129,Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,489.9577437325739,641.7401975915097,468.30429809589356,278.3932279860572,148.96506588036178,172.52320903387223,203.25601751518317,234.76433830913072,250.60449676872108,287.39484285307356,325.94161182423227,363.8800523637348,378.4286058048592,345.9218442382264,248.83909145122303,277.8102129569515,325.1869371429646,326.9417867152954,320.06145965718605,362.8214134861058,417.9291684877381,475.6107962039317,591.0001920266055,710.3764067391488,900.7387638553083,949.178381146866,1141.2357025309107,1378.4984919535627,1581.6287101067544,1831.9369158116756,1999.9582031491302,2140.0443228004438,2324.4009170042455,2455.211559448927,2569.093892172514,2613.944426768676,2608.9828330754895,2551.326081485015
130,Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.2393132342893,996.9046381065756,1012.6482159182865,1605.371904212148,1899.6510101810354,2446.5276925596922,2820.4861873042205,3321.2972666751198,3791.607617013744,4305.641769188825,4669.585388202657,4640.384413211545,4491.641934304332,4422.389292450611,4579.459592719666,4576.387617391929,4630.790585246042,4575.107458960311,4626.85300341662,5207.792723009262,6111.32728102035,7354.9536047849215,7761.6414894541485,7675.308939714986,7948.685448951154,7928.289570104893,7681.657944450122,7643.0087183319165,7617.689634069583,7776.034642163947,8003.8276124735385,7527.44305969499,3801.79274268223,2670.4419564852483
131,Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.83386420740845,306.71025157011275,306.4739396315767,243.0895775343632,286.0647252534878,294.893220066163,336.1156742543504,396.6017612815581,478.39954011557535,470.9481213884765,513.4455666750699,596.8966353250299,675.0101918386947,747.8686601368959,739.9119350165203,721.5810505231284,740.9149060301021,721.0850440132159,710.2659984195813,672.3404992208409,601.0630058028617,673.089067079932
132,Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6514.3185673989865,7040.776293713902,7284.917152620601,6447.143282058986,5892.6224669651265,5161.68542792943,5536.866065684278,5998.160438423368,5243.5965354663695,6819.039576389708,7142.771785552641,6266.489821089696,3703.042952199089,4673.145575740431,5800.588825977067,8163.00937006792,10207.955983076032,11387.086187921248,14311.238728541162,9913.651823529694,12162.66871201172,7709.940396686051,14721.86923725419,11921.908282125238,9017.933680030865,7590.442980745765,7687.882133922834,10205.324831570051,11482.133635620201,10218.043027671776,7614.3254490888485,6018.445207481045
133,St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,1445.9243165492953,1628.035705148779,1515.3143175162068,1607.533894942825,2023.2467777038798,2253.0966877718456,2646.9855505729947,2869.7279362071363,3221.481281527471,3584.04461890068,4199.636496639083,4383.56657240808,4755.104290932956,4775.48998490129,4919.38036740904,5194.78292489983,5300.354675845985,5340.086972740033,5733.826989455229,5947.891784214597,5950.047484592614,5642.748903761395,5646.456534832363,6150.92136926062,6591.64550130494,6949.204173330288,7669.213469658511,7969.797993455267,8456.694632177394,8137.7509908019765,8540.07097992462,8983.743733023091,9086.387954859656,9378.985046847924,9843.308534240467,10093.618016361706,10362.351576586028,11034.629829188143,11353.715228780928,11591.080435176827,8804.561088652381,9570.995457363751
134,Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,384.41661161068646,396.45637775730927,422.6539396900342,419.3235439667319,452.49230230600824,473.64815632142137,508.00019659349834,505.1448589975496,528.6010109829161,576.0298593424335,612.9603066535449,667.2639358709914,732.6927836089999,951.7290113949499,1205.2140923071984,1235.0533856775266,1323.8468652220008,1421.3143592469676,1575.756748190211,1828.451220671607,2173.2141004825016,2429.008550290529,2203.191351183235,1888.902143226473,1849.7720007501548,1802.427069143682,1766.6982221859093,1825.1348989004964,1999.867597038715,2141.0772328068356,2506.8860665429675,2643.0559222086717,2835.0187330756835,3233.020311023446,3731.2976423799078,3985.8840344792143,4244.0984785134715,4579.452909408583,4548.967771272585,4043.520614288873,4400.693872726064,4246.132101403744,3761.018461198054,3787.7594528552163,4308.292822227434,5144.016961601688,5948.48862191655,6925.64620415483,7957.756746555018,7392.287832718144,9063.943384435417,10202.185783885145,10198.362027442077,10338.424609419102,10431.71262260617,8629.009604713878,8350.020624765091,9188.579683174963,8902.399152411877,8699.460717472975,7270.703584384187,8340.389600287896
135,Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,290.89180170929495,282.6568947671592,272.48870669941766,253.17616278336658,246.5279720392841,251.7298536302339,263.8247047200444,282.6292161930522,303.067266093587,318.76752883756683,360.06420007958724,375.779769735691,275.71184939382215,268.7718509274608,242.04853422945232,269.9962721812082,290.1241988004861,297.5701687328932,295.2773633288916,295.7049534033407,330.92909338682216,315.35468540706995,333.60418794450777,364.6459897020082,411.3711031956531,474.6680632225995,537.5129220185238,630.2953912410409,751.2669423885915,739.2523128072229,820.369058300694,930.2309520504874,955.3450319114942,1017.0336374284482,1067.9519850124464,1009.424563601787,1025.9989794340354,1119.433811109777,1077.4933423335813,1105.717064948463,1099.20156053236,1176.9776166749564
136,Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,118.94898274715506,122.71434998136102,136.63240360046038,137.75493466038037,146.28788787765043,155.82425977234416,181.84748458526707,222.1503434517687,247.55563797759376,255.85415656189988,289.40413825544107,316.91854855633176,342.7930499361659,363.9461264149803,364.01651768993764,361.80152757185726,342.03327467358775,327.90006861388724,321.88861101101077,358.57015300480145,405.5452847785645,359.32691291969496,386.33412508060627,459.5781703161231,501.8894634301418,359.7166489193267,365.81034092344544,351.52848813746715,384.3735210611988,412.5115887497125,432.6236785530529,429.22416736657385,424.17238448134873,481.41610191866073,468.86579269387965,487.98322140350723,518.9519589822927,592.6675502463099,688.8598125081954,783.2660056100036,914.0604068872689,1066.7507831399853,1057.7099216203542,1162.6229036787881,852.0498945228526,788.1957822789889,789.2007619940072,821.3361813230244,791.7100263927938,764.7048853827349,834.4908817398809,699.4114351855848,720.4742790440707,703.7338454805825,749.761380371283
137,Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,4236.333019816017,4827.126336782372,5637.919092571337,7355.080307137376,8439.578875869869,10513.20529003067,11385.696695802586,12412.427968744916,17499.125950567955,19761.248477971454,20660.017604317993,19507.36553284695,19677.01848558801,19560.8103716538,18596.172687844948,19390.126642376166,28287.063284060096,37824.44216416328,41292.25772232319,39368.72708799827,49373.61026614582,50886.37531081404,55197.547010659044,55794.3273343011,64051.23221047211,78631.6991111526,79863.27908487544,72208.93467433912,76757.3002189873,81307.06836748292,74853.93872935402,74287.41337395462,79345.75247257024,89859.86537287234,100289.24300217828,105399.260494824,114374.2465364192,130655.63695973717,143264.0594325863,126096.61042540193,141192.53467301762,158130.45751887042,149010.22489866463,173030.20827936332,178864.8519137853,167313.26628044862,165642.38627555457,171253.96425379728,176499.402554134,169049.15685032576,,
138,Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,142.77962188371637,142.83814237162116,138.53665398020735,117.07198827607931,120.71434798061452,152.85267545219122,153.89879134789524,159.5059913941602,150.89661921481633,160.91318755408494,183.9275304423619,185.85974353890228,196.4228876675124,216.9950074830028,264.74631415057695,275.6277195200267,256.28680680184425,287.5616366463564,188.05848125587931,227.5097652681071,267.66857718468185,289.1308597614872,307.6382435189793,328.65063833046776,378.93685699786425,369.58189601403296,390.3507113554647,401.47709592390277,413.4550704242597,408.4508668724805,463.6187388415567,513.2584474706192,547.054534380126,576.779883887392,647.5791564221396,714.2332315043482,756.6569905113263,817.0644816929629,850.8116038711507,838.8834628256465,869.6962850310431,832.8035723461097,867.4914867871006,982.1956969501662,1065.7844368019662,1248.6981851703424,1435.8168129761614,1630.3889060432282,2037.3221030266832,2090.4018261396004,2799.648738025549,3200.8611323828213,3350.5218758928913,3610.2893630489775,3819.253529722646,3843.780671844419,3886.291501652389,4077.043840874877,4059.2082298465407,3848.2123764069825,3694.0409479197997,3814.7152190203874
139,Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,92.09921948956242,95.34959823764085,94.68920294024633,103.00877025455434,113.00933281440923,119.03580856560461,106.69760373970584,111.383757425383,117.22182959071117,127.1764459212331,137.67520566573606,141.89048852947698,150.87354079558526,181.37634021026915,236.26975381682036,256.909966663876,279.3172654727127,314.10739174023234,338.1951944473808,379.53016568917656,449.77689911630955,528.1340048570356,530.5580274412875,511.9826384991314,493.5176002763369,513.314726141268,533.3086332346139,509.87483363890055,507.24330576532316,495.60981859096825,522.028316704539,482.33920474239704,496.0695278282934,489.67649281621226,517.2536226807084,575.970908128743,631.9149907409237,634.4467283135567,568.9721296318528,603.4251255301231,623.5333878990064,626.3038801985633,658.4241313390188,743.2009998844983,846.9947941985554,966.9313965635297,1126.1073681918867,1360.7425786098001,1516.9210417760564,1520.3873966146302,1828.252092068763,2069.305480532475,2138.965152839709,2141.51831890159,2191.9858722591166,2109.3345001022367,2193.4712076532237,2322.9068832340217,2335.303125167206,2411.33492174599,2285.711107494335,2581.857194508058
140,Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,151.69544182892793,144.0552381163849,145.1337161723628,153.31885387310078,167.81982870956477,181.31557425189905,183.54671538713407,183.71151927346756,189.4229157856146,206.78900377869203,221.3928490981273,232.70365470415996,254.42277612974067,316.75430585028425,393.56867374821843,426.60965638154374,448.7172271534882,494.29661518146804,525.66533230009,611.2791312738932,705.6506685737857,776.7261071378421,750.0606956070667,710.1150985451656,703.6140882455235,716.9790140010468,729.2815585406541,738.1684299064783,768.9621040074867,783.9367908404288,886.0990995944594,841.656087136782,853.8367880989632,895.740098401892,966.1075767769812,1071.8525835465982,1156.277769360962,1204.7381416739495,1148.2643377915276,1107.7684019350345,1193.1120782371886,1186.9069460128947,1199.6955424819548,1332.789365524873,1560.3957801761485,1832.529347857698,2145.0156651813154,2613.8583141622707,3086.4553557693835,2979.637749635149,3578.0221267925103,4167.510276324963,4375.13354981074,4570.563790769391,4661.974204026995,4366.051099044409,4349.147275746903,4718.392020305952,4933.697969343058,4993.619381188816,4759.776081773169,5530.438553193375
141,Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,41.300364537149235,41.856748585142924,48.16203156338009,53.08783392883291,57.47005137528736,59.501773728218,60.2027887324878,61.58381798179564,62.46399612942168,65.57904294354736,66.80592968180095,72.65886603631267,75.12364838615802,109.87687401312505,133.4173662289118,128.84317546226225,123.71344005677888,157.3488150519212,210.68370226507272,222.7291008580276,321.9987319431264,315.1295639073327,246.40114869501008,266.18856045159816,223.6435731326557,176.0181377167355,204.17848672789478,252.30275254699455,288.4066208002788,297.26124414809385,350.0587845268685,404.19824965912903,466.2747020643002,458.55330688424766,471.8420449339964,527.6998379385628,489.13106067749806,507.097888902354,464.8045309885799,451.9269341739299,436.4881372660707,405.605712148955,382.1896086358994,573.6517780822853,753.3759043808433,842.8126309613024,904.6061297558689,846.5423207648289,889.1342855137624,874.7298604742012,1119.8436408309333,1287.2695364486858,1229.6362324742279,1166.9117557182997,1194.5756269341953,1146.0646878730795,1018.7848724032492,1102.6297284221705,1192.4843195181006,1153.3880583916443,1050.631633657372,1166.4616665620524
142,Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,174.92081062345218,161.7259505189283,162.5781702971836,173.9017500167647,186.74641246605904,205.2302642795961,223.17769664694484,219.2677226798603,218.1042694779786,237.57130251582583,264.06914356997305,286.78713244131677,322.43503391918784,407.1221884857122,469.8583625065635,507.97898726370903,538.9519938362043,616.0478230143246,631.8468598815215,740.8005895903942,835.4120066556992,864.3107791815096,865.9061381222947,783.9153645002121,807.1199225261868,824.8941441376969,861.7595121143737,892.808728858817,959.856250633498,1000.6377375295664,1060.693416767742,1054.706486733675,1062.5916454799537,1094.0820427512176,1257.975534653545,1542.0395949165559,1684.3794657762855,1746.9128617865474,1666.4097143879087,1526.972084247278,1664.135908493745,1707.876625026228,1798.2058716956274,2035.2588839083821,2430.855531565678,2914.6275039954703,3495.3602508588237,4376.793957325807,5407.311539483789,5192.378349223757,6208.82226457595,7517.381346295523,7984.7345770236125,8544.076174169204,8810.520696140564,8208.051873287324,8179.070873806144,9018.16102880804,9832.141379163488,9974.505915461985,9699.0893745314,11452.820413015937
143,Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.7925821145423,2327.4348569549907,2830.278070891312,3166.666532645085,3113.179060198587,3293.2299786708563,3525.7936318546144,4141.592701801019,5499.428989113867,6700.327191893822,7854.765278678553,9230.707981025209,12285.44705370142,14944.996652175008,11820.776159135927,11987.508411647046,14376.94786439316,14367.70942487197,15729.652466651236,16551.018202077976,14263.964577349474,15008.313244552579,16885.407394837326,19186.181281417783,19575.76848140705,20232.302035858793,23433.390907376906
144,Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2242.0158166161027,2222.3663663627735,2311.7988489361937,2441.038555300078,2755.6331165327915,2780.09271886584,2900.4332184397813,2909.6606293685777,3175.36736882691,3658.900682968875,4298.033897421024,4435.398008236809,5486.720627890889,7447.213017866641,8966.728958790474,8701.304731392487,9490.6903118849,10486.335789109513,13034.388207961414,15204.330819199422,16531.114898839685,13837.12998146172,12590.976795620387,12374.030423440849,12126.939198790935,12481.965844855944,18149.869250023916,22443.43146330117,25219.354278173152,26618.069577496786,33465.47820791899,35747.337799206645,39570.86156659859,40066.72425187729,43933.23544273601,51032.34963531796,50444.3591236175,46641.6408754876,47445.38108120512,50872.44926846243,48659.59887532334,48440.142015135505,53005.73392091787,65689.32145369114,76544.91708684732,80988.13762308584,90788.80048761448,107475.32029797773,120422.1379341569,109419.74695310641,110885.99137872107,119025.05720346651,112584.6762709582,120000.14072985915,123678.70214327476,105462.01258442263,106899.29354955172,110193.21379722781,117254.74035268243,113218.71334967784,116356.15803728567,135682.79427464813
145,Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.576732525517,2431.7089996161617,2683.2413681236967,2973.5348425268076,3151.5770181735443,3361.6408688027504,3578.001900413506,4136.933296889507,5145.19523190241,6378.666520571151,7594.902384313617,9723.446901747788,14113.52912773267,16467.14368794046,12331.928552408934,11420.994003283575,13338.96223508517,13847.33793931943,15007.4918561719,15742.391338190771,13786.45679531137,14331.751588504894,15695.11515410587,17865.031094764225,17926.84158991897,17703.953443233153,20642.16792212527
146,"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,4549.016836742838,4342.342034300731,4796.932989572439,4804.682041330504,5183.060179515324,6352.52265612986,7135.115518425946,8130.402594899518,9442.486665141925,10647.571540658779,13564.12521697402,15304.28709402105,16704.898828025824,18277.042504339523,18244.35896036272,18107.659847124847,16595.293381178202,15649.658868904651,15835.991014809517,15665.297967821438,16424.932112572937,17921.104573979665,22568.310174211434,25183.13268120205,30121.56042533222,36550.50516189725,40810.82803584929,41010.06825898485,52473.19099043235,66891.28196648216,76572.15178712863,89260.75710410046,93022.8751422537,74818.94812637204,73545.75823730702,81019.47376665931,87526.07999126345,86197.36569439489,39403.13590733622,45421.62663485687
147,St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20717.09321316503,,,21459.31912785796,,,,,,,
148,Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,164.800827026367,158.923583984375,181.182647705078,196.531280517578,201.261978149414,206.449020385742,196.314453125,202.857269287109,212.750854492188,232.125915527344,246.015655517578,265.207672119141,302.564483642578,364.636108398438,439.012359619141,502.756530761719,524.179138183594,590.232238769531,690.170776367188,809.627624511719,1078.83996582031,861.797973632813,836.43505859375,750.021606445313,668.385437011719,660.946716308594,840.011657714844,920.591369628906,1066.33068847656,1071.17749023438,1206.01184082031,1266.84887695313,1299.42126464844,1199.31909179688,1326.94140625,1432.30981445313,1561.12963867188,1396.76965332031,1472.38598632813,1447.96923828125,1334.94348144531,1339.29406738281,1416.48840332031,1725.45751953125,1952.90258789063,2018.02551269531,2196.01123046875,2499.26000976563,2890.36059570313,2866.92407226563,2839.92602539063,3046.94775390625,2912.658203125,3121.68017578125,3171.69921875,2875.25805664063,2896.72216796875,3035.45434570313,3226.98291015625,3235.00073242188,3058.69165039063,3496.75830078125
149,Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,12478.13122316589,13812.718181146018,16735.013233314872,21417.582945369268,22712.943359951754,28247.549667041207,28810.87301326841,31430.433822328567,38349.39575993249,45845.1098251087,51515.064129853745,44369.56135321475,41371.87680788163,38893.30323009955,36382.97345698477,37552.055642148356,52158.67773523068,63077.774567548106,68441.25161245544,68583.60405478405,84303.87843458266,83721.99142227934,91670.60400735999,85397.32655765068,89378.0397852409,101866.60408275115,101212.00256274383,90833.29746278326,92999.2534514393,91283.25658559032,82365.49236453597,83724.46591152702,90506.85950587639,108656.80257520702,123523.49323860413,124197.27538290496,134048.62185808475,169966.30693801906,185785.72592489692,154775.380774218,150737.8924752525,169016.19606527884,157520.2194265326,177673.74536841962,189432.3700131474,165989.50511383178,170028.6557178645,167517.05972785602,185978.60925135555,189487.14712837973,173688.18936029158,
150,Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.7661382826684,575.3195759548831,657.4911902717092,578.9097662729131,399.6207702657177,440.6720306532693,507.55765839084876,570.972645432751,682.5255088233772,897.4499588103264,1034.7070581674316,1183.3792111718506,1531.6854761821423,2111.2014950419734,1899.010116583775,2437.5376832645234,2942.25280705506,3045.730612150682,3322.049980357587,3328.7943301677924,2732.460729978944,2880.43528952658,3509.686828929595,4230.626968568287,4492.105740159473,4525.759653635109,5314.531460555694
151,Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,131.99316544386258,133.84776091715665,138.12000396432552,138.40716571147632,142.65933987565865,144.48473010119986,152.1078972325382,157.47630926797808,165.4783754398306,165.01159879201887,169.0705601035069,177.49833119985792,193.1285826352538,231.43595868854771,261.0355901342029,302.1492277035834,280.6789305367937,294.93424627760623,324.3846533666607,408.93718631874395,596.7749792844334,530.5043059701744,518.1834912069502,493.0889592723031,399.3447290686739,377.8566641693795,420.0097234893999,301.744467660662,291.2108876731801,281.8117065672986,338.9477126661713,272.52491905561806,301.99698660308496,320.5639901203502,269.56071190351594,284.82272865696973,354.7413310581856,297.11505977780655,297.25367177212075,279.9212865814119,293.60715740259405,334.44161771675283,319.2163787509573,368.7972369367552,284.4877263173601,319.5374750811638,338.75119826108465,438.6555157913101,536.3514016584022,467.5397833822365,471.959211584451,531.2654321003536,518.152812673554,541.0659437006162,530.8610388666141,467.23543161431365,475.95555682643584,515.2933233735897,518.4011229658719,526.2245721876013,477.61304138439806,514.9058617524541
152,Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,268.29663146716956,273.3560224491511,282.08067038822344,328.10296010917455,598.8774616035766,671.0496885089624,722.922696345587,695.5977095469701,803.2648037060025,875.3472681268512,963.6356582044472,1063.7832792439358,1205.7125909554734,1329.0319591500727,1432.1768901551188,1569.9326168245695,1737.733634615675,1926.2860351844688,2011.9443372797798,2154.2682256303883,2234.595861374615,3038.7814166817957,3049.2079813722657,3476.0062728995213,3941.431135848875,3640.0121322010987,4809.93374014089,5574.4019814826415,6614.236179858377,6636.543870670164,7076.739820871955,7291.465966608774,7265.723399473719,7928.476442650611,8499.30714783649,9033.410270345761,9209.443563854786,9577.346945878646,10279.079975161869,10561.613511350777,6924.1057446562545,8994.641351750402
153,Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,339.05574665655814,364.9841125239508,401.39811248917596,462.25126922569694,545.0053627358441,717.9854148475479,1304.2747843683735,1402.1646768468436,1722.5340652291563,1945.3019438170752,2015.8205675320924,2566.0220101197697,3219.52798401466,3226.861194146103,3117.0865564182477,3051.846641925382,3011.4101631062344,2991.5920870802893,2977.2788462873027,2658.327180057456,2445.86667405502,2468.619139208062,3150.5252726417275,2147.4085856810316,2305.719359692467,2285.273668727576,2356.315148245772,2585.0961617667404,2862.8358732942297,2952.749379534558,2832.5843330550774,3017.658257017656,3318.5708200014187,3240.4970352686482,3163.883187280957,3442.683666104408,3988.3681120442993,4704.369989569577,5399.7771495243705,6243.04902102041,7617.930157626138,6734.137429670291,7703.878573427613,8518.297705535055,8992.17169440284,8666.910240221525,8540.737206499276,7375.464755602297,7307.448456531412,7469.5498337537065,7704.420769264742,7587.35559592308,6688.087279504269,7696.868480072167
